author_x,birth,death,race_eth,education,institution,year,week,rank,title_id,title,author_y,problem,author_alt,author_1,author_2,_merge
,,,,,,2002.0,2002-01-27,15.0,4982.0,THE DIARY OF ELLEN RIMBAUER,edited by Joyce Reardon,True,Joyce Reardon,Joyce Reardon,,right_only
,,,,,,2002.0,2002-02-03,10.0,4982.0,THE DIARY OF ELLEN RIMBAUER,edited by Joyce Reardon,True,Joyce Reardon,Joyce Reardon,,right_only
,,,,,,2002.0,2002-02-10,6.0,4982.0,THE DIARY OF ELLEN RIMBAUER,edited by Joyce Reardon,True,Joyce Reardon,Joyce Reardon,,right_only
,,,,,,2002.0,2002-02-17,1.0,4982.0,THE DIARY OF ELLEN RIMBAUER,edited by Joyce Reardon,True,Joyce Reardon,Joyce Reardon,,right_only
,,,,,,2002.0,2002-02-24,4.0,4982.0,THE DIARY OF ELLEN RIMBAUER,edited by Joyce Reardon,True,Joyce Reardon,Joyce Reardon,,right_only
,,,,,,2002.0,2002-03-03,4.0,4982.0,THE DIARY OF ELLEN RIMBAUER,edited by Joyce Reardon,True,Joyce Reardon,Joyce Reardon,,right_only
,,,,,,2002.0,2002-03-10,3.0,4982.0,THE DIARY OF ELLEN RIMBAUER,edited by Joyce Reardon,True,Joyce Reardon,Joyce Reardon,,right_only
,,,,,,2002.0,2002-03-17,4.0,4982.0,THE DIARY OF ELLEN RIMBAUER,edited by Joyce Reardon,True,Joyce Reardon,Joyce Reardon,,right_only
,,,,,,2002.0,2002-03-24,6.0,4982.0,THE DIARY OF ELLEN RIMBAUER,edited by Joyce Reardon,True,Joyce Reardon,Joyce Reardon,,right_only
,,,,,,2002.0,2002-03-31,10.0,4982.0,THE DIARY OF ELLEN RIMBAUER,edited by Joyce Reardon,True,Joyce Reardon,Joyce Reardon,,right_only
,,,,,,2002.0,2002-04-07,14.0,4982.0,THE DIARY OF ELLEN RIMBAUER,edited by Joyce Reardon,True,Joyce Reardon,Joyce Reardon,,right_only
,,,,,,1990.0,1990-09-16,10.0,3609.0,PRIME DIRECTIVE,Judith and Garfield Reeves-Stevens,True,Judith and Garfield Reeves-Stevens,Judith Reeves-Stevens,Garfield Reeves-Stevens,right_only
,,,,,,1990.0,1990-09-23,11.0,3609.0,PRIME DIRECTIVE,Judith and Garfield Reeves-Stevens,True,Judith and Garfield Reeves-Stevens,Judith Reeves-Stevens,Garfield Reeves-Stevens,right_only
,,,,,,1990.0,1990-09-30,11.0,3609.0,PRIME DIRECTIVE,Judith and Garfield Reeves-Stevens,True,Judith and Garfield Reeves-Stevens,Judith Reeves-Stevens,Garfield Reeves-Stevens,right_only
,,,,,,1990.0,1990-10-07,13.0,3609.0,PRIME DIRECTIVE,Judith and Garfield Reeves-Stevens,True,Judith and Garfield Reeves-Stevens,Judith Reeves-Stevens,Garfield Reeves-Stevens,right_only
,,,,,,1990.0,1990-10-14,15.0,3609.0,PRIME DIRECTIVE,Judith and Garfield Reeves-Stevens,True,Judith and Garfield Reeves-Stevens,Judith Reeves-Stevens,Garfield Reeves-Stevens,right_only
,,,,,,1994.0,1994-10-30,12.0,4288.0,STAR TREK FEDERATION,Judith and Garfield Reeves-Stevens,True,Judith and Garfield Reeves-Stevens,Judith Reeves-Stevens,Garfield Reeves-Stevens,right_only
,,,,,,1994.0,1994-11-06,13.0,4288.0,STAR TREK FEDERATION,Judith and Garfield Reeves-Stevens,True,Judith and Garfield Reeves-Stevens,Judith Reeves-Stevens,Garfield Reeves-Stevens,right_only
,,,,,,1994.0,1994-11-20,15.0,4288.0,STAR TREK FEDERATION,Judith and Garfield Reeves-Stevens,True,Judith and Garfield Reeves-Stevens,Judith Reeves-Stevens,Garfield Reeves-Stevens,right_only
,,,,,,2007.0,2007-10-07,7.0,2503.0,JONATHAN’S STORY,Julia London with Alina Adams,True,Julia London with Alina Adams,Julia London,Alina Adams,right_only
,,,,,,2007.0,2007-10-14,14.0,2503.0,JONATHAN’S STORY,Julia London with Alina Adams,True,Julia London with Alina Adams,Julia London,Alina Adams,right_only
,,,,,,2007.0,2007-10-21,13.0,2503.0,JONATHAN’S STORY,Julia London with Alina Adams,True,Julia London with Alina Adams,Julia London,Alina Adams,right_only
,,,,,,1985.0,1985-06-23,15.0,1878.0,FOOTFALL,Larry Niven and Jerry Pournelle,True,Larry Niven and Jerry Pournelle,Larry Niven,Jerry Pournelle,right_only
,,,,,,1985.0,1985-07-07,14.0,1878.0,FOOTFALL,Larry Niven and Jerry Pournelle,True,Larry Niven and Jerry Pournelle,Larry Niven,Jerry Pournelle,right_only
,,,,,,1985.0,1985-07-21,15.0,1878.0,FOOTFALL,Larry Niven and Jerry Pournelle,True,Larry Niven and Jerry Pournelle,Larry Niven,Jerry Pournelle,right_only
,,,,,,2015.0,2015-09-13,15.0,160.0,A MANUAL FOR CLEANING WOMEN,Lucia Berlin. Edited by Stephen Emerson,True,Lucia Berlin,Lucia Berlin,,right_only
,,,,,,2005.0,2005-03-06,16.0,5536.0,THE KILLING CLUB,Marcie Walsh with Michael Malone,True,Marcie Walsh with Michael Malone,Marcie Walsh,Michael Malone,right_only
,,,,,,2005.0,2005-03-13,11.0,5536.0,THE KILLING CLUB,Marcie Walsh with Michael Malone,True,Marcie Walsh with Michael Malone,Marcie Walsh,Michael Malone,right_only
,,,,,,2005.0,2005-03-20,15.0,5536.0,THE KILLING CLUB,Marcie Walsh with Michael Malone,True,Marcie Walsh with Michael Malone,Marcie Walsh,Michael Malone,right_only
,,,,,,2005.0,2005-04-10,12.0,5536.0,THE KILLING CLUB,Marcie Walsh with Michael Malone,True,Marcie Walsh with Michael Malone,Marcie Walsh,Michael Malone,right_only
,,,,,,1991.0,1991-08-04,15.0,1826.0,FIRE SEA,Margaret Weis and Tracy Hickman,True,Margaret Weis and Tracy Hickman,Margaret Weis,Tracy Hickman,right_only
,,,,,,1994.0,1994-08-28,14.0,6266.0,THE SEVENTH GATE,Margaret Weis and Tracy Hickman,True,Margaret Weis and Tracy Hickman,Margaret Weis,Tracy Hickman,right_only
,,,,,,1994.0,1994-09-04,15.0,6266.0,THE SEVENTH GATE,Margaret Weis and Tracy Hickman,True,Margaret Weis and Tracy Hickman,Margaret Weis,Tracy Hickman,right_only
,,,,,,1995.0,1995-11-26,15.0,1535.0,DRAGONS OF SUMMER FLAME,Margaret Weis and Tracy Hickman,True,Margaret Weis and Tracy Hickman,Margaret Weis,Tracy Hickman,right_only
,,,,,,2000.0,2000-04-02,14.0,1532.0,DRAGONS OF A FALLEN SUN,Margaret Weis and Tracy Hickman,True,Margaret Weis and Tracy Hickman,Margaret Weis,Tracy Hickman,right_only
,,,,,,2000.0,2000-04-09,16.0,1532.0,DRAGONS OF A FALLEN SUN,Margaret Weis and Tracy Hickman,True,Margaret Weis and Tracy Hickman,Margaret Weis,Tracy Hickman,right_only
,,,,,,2001.0,2001-04-29,12.0,1533.0,DRAGONS OF A LOST STAR,Margaret Weis and Tracy Hickman,True,Margaret Weis and Tracy Hickman,Margaret Weis,Tracy Hickman,right_only
,,,,,,2001.0,2001-05-06,16.0,1533.0,DRAGONS OF A LOST STAR,Margaret Weis and Tracy Hickman,True,Margaret Weis and Tracy Hickman,Margaret Weis,Tracy Hickman,right_only
,,,,,,2002.0,2002-07-07,10.0,1534.0,DRAGONS OF A VANISHED MOON,Margaret Weis and Tracy Hickman,True,Margaret Weis and Tracy Hickman,Margaret Weis,Tracy Hickman,right_only
,,,,,,2002.0,2002-07-14,15.0,1534.0,DRAGONS OF A VANISHED MOON,Margaret Weis and Tracy Hickman,True,Margaret Weis and Tracy Hickman,Margaret Weis,Tracy Hickman,right_only
,,,,,,1999.0,1999-04-11,7.0,7222.0,WHAT'S HEAVEN?,Maria Shriver. Illustrated by Sandra Speidel,True,Maria Shriver,Maria Shriver,,right_only
,,,,,,1999.0,1999-04-18,5.0,7222.0,WHAT'S HEAVEN?,Maria Shriver. Illustrated by Sandra Speidel,True,Maria Shriver,Maria Shriver,,right_only
,,,,,,1999.0,1999-04-25,7.0,7222.0,WHAT'S HEAVEN?,Maria Shriver. Illustrated by Sandra Speidel,True,Maria Shriver,Maria Shriver,,right_only
,,,,,,1999.0,1999-05-02,10.0,7222.0,WHAT'S HEAVEN?,Maria Shriver. Illustrated by Sandra Speidel,True,Maria Shriver,Maria Shriver,,right_only
,,,,,,1999.0,1999-05-09,12.0,7222.0,WHAT'S HEAVEN?,Maria Shriver. Illustrated by Sandra Speidel,True,Maria Shriver,Maria Shriver,,right_only
,,,,,,1999.0,1999-05-16,9.0,7222.0,WHAT'S HEAVEN?,Maria Shriver. Illustrated by Sandra Speidel,True,Maria Shriver,Maria Shriver,,right_only
,,,,,,1999.0,1999-05-23,17.0,7222.0,WHAT'S HEAVEN?,Maria Shriver. Illustrated by Sandra Speidel,True,Maria Shriver,Maria Shriver,,right_only
,,,,,,1957.0,1957-02-24,15.0,792.0,BON VOYAGE,Marrijane and Joseph Hayes,True,Marrijane and Joseph Hayes,Marrijane Hayes,Joseph Hayes,right_only
,,,,,,1978.0,1978-01-15,13.0,2401.0,IN THE NATIONAL INTEREST,Marvin Kalb and Ted Koppel,True,Marvin Kalb and Ted Koppel,Marvin Kalb,Ted Koppel,right_only
,,,,,,2008.0,2008-08-17,5.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2008.0,2008-08-24,3.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2008.0,2008-08-31,4.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2008.0,2008-09-07,3.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2008.0,2008-09-14,3.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2008.0,2008-09-21,5.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2008.0,2008-09-28,3.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2008.0,2008-10-05,5.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2008.0,2008-10-12,9.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2008.0,2008-10-19,12.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2008.0,2008-10-26,15.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2008.0,2008-11-09,15.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2008.0,2008-11-16,13.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2008.0,2008-12-07,13.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2008.0,2008-12-28,16.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2009.0,2009-01-04,15.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2009.0,2009-01-25,10.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2009.0,2009-02-01,8.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2009.0,2009-02-08,8.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2009.0,2009-02-15,9.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2009.0,2009-02-22,8.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2009.0,2009-03-01,8.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2009.0,2009-03-08,6.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2009.0,2009-03-15,10.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2009.0,2009-03-22,10.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2009.0,2009-03-29,11.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2009.0,2009-04-05,7.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2009.0,2009-04-12,9.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2009.0,2009-04-19,13.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2009.0,2009-04-26,13.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2009.0,2009-05-03,9.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2009.0,2009-05-10,14.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,2009.0,2009-05-17,15.0,5343.0,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,True,Mary Ann Shaffer and Annie Barrows,Mary Ann Shaffer,Annie Barrows,right_only
,,,,,,1987.0,1987-11-22,15.0,6377.0,THE SPLENDID OUTCAST: Beryl Markham's African Stories,compiled by Mary S. Lovell,True,compiled by Mary S. Lovell,Mary S. Lovell,,right_only
,,,,,,1991.0,1991-05-19,13.0,4906.0,THE CROWN OF COLUMBUS,Michael Dorris and Louise Erdrich,True,Michael Dorris and Louise Erdrich,Michael Dorris,Louise Erdrich,right_only
,,,,,,1991.0,1991-05-26,15.0,4906.0,THE CROWN OF COLUMBUS,Michael Dorris and Louise Erdrich,True,Michael Dorris and Louise Erdrich,Michael Dorris,Louise Erdrich,right_only
,,,,,,1991.0,1991-06-02,10.0,4906.0,THE CROWN OF COLUMBUS,Michael Dorris and Louise Erdrich,True,Michael Dorris and Louise Erdrich,Michael Dorris,Louise Erdrich,right_only
,,,,,,1991.0,1991-06-09,10.0,4906.0,THE CROWN OF COLUMBUS,Michael Dorris and Louise Erdrich,True,Michael Dorris and Louise Erdrich,Michael Dorris,Louise Erdrich,right_only
,,,,,,1991.0,1991-06-16,9.0,4906.0,THE CROWN OF COLUMBUS,Michael Dorris and Louise Erdrich,True,Michael Dorris and Louise Erdrich,Michael Dorris,Louise Erdrich,right_only
,,,,,,1991.0,1991-06-23,11.0,4906.0,THE CROWN OF COLUMBUS,Michael Dorris and Louise Erdrich,True,Michael Dorris and Louise Erdrich,Michael Dorris,Louise Erdrich,right_only
,,,,,,1991.0,1991-06-30,16.0,4906.0,THE CROWN OF COLUMBUS,Michael Dorris and Louise Erdrich,True,Michael Dorris and Louise Erdrich,Michael Dorris,Louise Erdrich,right_only
,,,,,,2003.0,2003-06-29,12.0,1982.0,GETTYSBURG,Newt Gingrich and William R. Forstchen,True,Newt Gingrich and William R. Forstchen,Newt Gingrich,William R. Forstchen,right_only
,,,,,,2007.0,2007-06-03,7.0,3489.0,PEARL HARBOR,Newt Gingrich and William R. Forstchen,True,Newt Gingrich and William R. Forstchen,Newt Gingrich,William R. Forstchen,right_only
,,,,,,2007.0,2007-06-10,13.0,3489.0,PEARL HARBOR,Newt Gingrich and William R. Forstchen,True,Newt Gingrich and William R. Forstchen,Newt Gingrich,William R. Forstchen,right_only
,,,,,,2008.0,2008-05-18,11.0,1319.0,DAYS OF INFAMY,Newt Gingrich and William R. Forstchen,True,Newt Gingrich and William R. Forstchen,Newt Gingrich,William R. Forstchen,right_only
,,,,,,2009.0,2009-11-08,13.0,6899.0,TO TRY MEN'S SOULS,"Newt Gingrich, William R. Forstchen and Albert S. Hanser",True,"Newt Gingrich, William R. Forstchen and Albert S. Hanser","Newt Gingrich, William R. Forstchen",Albert S. Hanser,right_only
,,,,,,1946.0,1946-12-08,12.0,2212.0,HOLDFAST GAINES,Odell Shepard and Willard Shepard,True,Odell Shepard and Willard Shepard,Odell Shepard,Willard Shepard,right_only
,,,,,,1946.0,1946-12-15,8.0,2212.0,HOLDFAST GAINES,Odell Shepard and Willard Shepard,True,Odell Shepard and Willard Shepard,Odell Shepard,Willard Shepard,right_only
,,,,,,1946.0,1946-12-22,8.0,2212.0,HOLDFAST GAINES,Odell Shepard and Willard Shepard,True,Odell Shepard and Willard Shepard,Odell Shepard,Willard Shepard,right_only
,,,,,,1946.0,1946-12-29,6.0,2212.0,HOLDFAST GAINES,Odell Shepard and Willard Shepard,True,Odell Shepard and Willard Shepard,Odell Shepard,Willard Shepard,right_only
,,,,,,1947.0,1947-01-05,6.0,2212.0,HOLDFAST GAINES,Odell Shepard and Willard Shepard,True,Odell Shepard and Willard Shepard,Odell Shepard,Willard Shepard,right_only
,,,,,,1947.0,1947-01-12,5.0,2212.0,HOLDFAST GAINES,Odell Shepard and Willard Shepard,True,Odell Shepard and Willard Shepard,Odell Shepard,Willard Shepard,right_only
,,,,,,1947.0,1947-01-19,6.0,2212.0,HOLDFAST GAINES,Odell Shepard and Willard Shepard,True,Odell Shepard and Willard Shepard,Odell Shepard,Willard Shepard,right_only
,,,,,,1947.0,1947-01-26,6.0,2212.0,HOLDFAST GAINES,Odell Shepard and Willard Shepard,True,Odell Shepard and Willard Shepard,Odell Shepard,Willard Shepard,right_only
,,,,,,1947.0,1947-02-02,7.0,2212.0,HOLDFAST GAINES,Odell Shepard and Willard Shepard,True,Odell Shepard and Willard Shepard,Odell Shepard,Willard Shepard,right_only
,,,,,,1947.0,1947-02-09,6.0,2212.0,HOLDFAST GAINES,Odell Shepard and Willard Shepard,True,Odell Shepard and Willard Shepard,Odell Shepard,Willard Shepard,right_only
,,,,,,1947.0,1947-02-16,7.0,2212.0,HOLDFAST GAINES,Odell Shepard and Willard Shepard,True,Odell Shepard and Willard Shepard,Odell Shepard,Willard Shepard,right_only
,,,,,,1947.0,1947-02-23,9.0,2212.0,HOLDFAST GAINES,Odell Shepard and Willard Shepard,True,Odell Shepard and Willard Shepard,Odell Shepard,Willard Shepard,right_only
,,,,,,1947.0,1947-03-02,14.0,2212.0,HOLDFAST GAINES,Odell Shepard and Willard Shepard,True,Odell Shepard and Willard Shepard,Odell Shepard,Willard Shepard,right_only
,,,,,,1947.0,1947-03-09,14.0,2212.0,HOLDFAST GAINES,Odell Shepard and Willard Shepard,True,Odell Shepard and Willard Shepard,Odell Shepard,Willard Shepard,right_only
,,,,,,1947.0,1947-03-16,16.0,2212.0,HOLDFAST GAINES,Odell Shepard and Willard Shepard,True,Odell Shepard and Willard Shepard,Odell Shepard,Willard Shepard,right_only
,,,,,,1951.0,1951-04-29,16.0,2485.0,JENKINS' EAR,Odell Shepard and Willard Shepard,True,Odell Shepard and Willard Shepard,Odell Shepard,Willard Shepard,right_only
,,,,,,2002.0,2002-09-22,10.0,3022.0,MISSION COMPROMISED,Oliver North with Joe Musser,True,Oliver North with Joe Musser,Oliver North,Joe Musser,right_only
,,,,,,2002.0,2002-09-29,4.0,3022.0,MISSION COMPROMISED,Oliver North with Joe Musser,True,Oliver North with Joe Musser,Oliver North,Joe Musser,right_only
,,,,,,2003.0,2003-09-28,13.0,5505.0,THE JERICHO SANCTION,Oliver North and Joe Musser,True,Oliver North and Joe Musser,Oliver North,Joe Musser,right_only
,,,,,,2005.0,2005-10-23,14.0,4575.0,THE ASSASSINS,Oliver North and Joe Musser,True,Oliver North and Joe Musser,Oliver North,Joe Musser,right_only
,,,,,,1986.0,1986-03-30,9.0,2230.0,HOME FRONT,Patti Davis with Maureen Strange Foster,True,Patti Davis with Maureen Strange Foster,Patti Davis,Maureen Strange Foster,right_only
,,,,,,1986.0,1986-04-06,6.0,2230.0,HOME FRONT,Patti Davis with Maureen Strange Foster,True,Patti Davis with Maureen Strange Foster,Patti Davis,Maureen Strange Foster,right_only
,,,,,,1986.0,1986-04-13,6.0,2230.0,HOME FRONT,Patti Davis with Maureen Strange Foster,True,Patti Davis with Maureen Strange Foster,Patti Davis,Maureen Strange Foster,right_only
,,,,,,1986.0,1986-04-20,7.0,2230.0,HOME FRONT,Patti Davis with Maureen Strange Foster,True,Patti Davis with Maureen Strange Foster,Patti Davis,Maureen Strange Foster,right_only
,,,,,,1986.0,1986-04-27,8.0,2230.0,HOME FRONT,Patti Davis with Maureen Strange Foster,True,Patti Davis with Maureen Strange Foster,Patti Davis,Maureen Strange Foster,right_only
,,,,,,1986.0,1986-05-04,8.0,2230.0,HOME FRONT,Patti Davis with Maureen Strange Foster,True,Patti Davis with Maureen Strange Foster,Patti Davis,Maureen Strange Foster,right_only
,,,,,,1986.0,1986-05-11,9.0,2230.0,HOME FRONT,Patti Davis with Maureen Strange Foster,True,Patti Davis with Maureen Strange Foster,Patti Davis,Maureen Strange Foster,right_only
,,,,,,1986.0,1986-05-18,11.0,2230.0,HOME FRONT,Patti Davis with Maureen Strange Foster,True,Patti Davis with Maureen Strange Foster,Patti Davis,Maureen Strange Foster,right_only
,,,,,,1986.0,1986-05-25,9.0,2230.0,HOME FRONT,Patti Davis with Maureen Strange Foster,True,Patti Davis with Maureen Strange Foster,Patti Davis,Maureen Strange Foster,right_only
,,,,,,1994.0,1994-03-13,13.0,3853.0,ROGUE WARRIOR II: Red Cell,Richard Marcinko and John Weisman,True,Richard Marcinko and John Weisman,Richard Marcinko,John Weisman,right_only
,,,,,,1994.0,1994-03-20,9.0,3853.0,ROGUE WARRIOR II: Red Cell,Richard Marcinko and John Weisman,True,Richard Marcinko and John Weisman,Richard Marcinko,John Weisman,right_only
,,,,,,1994.0,1994-03-27,8.0,3853.0,ROGUE WARRIOR II: Red Cell,Richard Marcinko and John Weisman,True,Richard Marcinko and John Weisman,Richard Marcinko,John Weisman,right_only
,,,,,,1994.0,1994-04-03,7.0,3853.0,ROGUE WARRIOR II: Red Cell,Richard Marcinko and John Weisman,True,Richard Marcinko and John Weisman,Richard Marcinko,John Weisman,right_only
,,,,,,1994.0,1994-04-10,7.0,3853.0,ROGUE WARRIOR II: Red Cell,Richard Marcinko and John Weisman,True,Richard Marcinko and John Weisman,Richard Marcinko,John Weisman,right_only
,,,,,,1994.0,1994-04-17,9.0,3853.0,ROGUE WARRIOR II: Red Cell,Richard Marcinko and John Weisman,True,Richard Marcinko and John Weisman,Richard Marcinko,John Weisman,right_only
,,,,,,1994.0,1994-04-24,14.0,3853.0,ROGUE WARRIOR II: Red Cell,Richard Marcinko and John Weisman,True,Richard Marcinko and John Weisman,Richard Marcinko,John Weisman,right_only
,,,,,,1995.0,1995-03-05,14.0,3854.0,ROGUE WARRIOR: GREEN TEAM,Richard Marcinko and John Weisman,True,Richard Marcinko and John Weisman,Richard Marcinko,John Weisman,right_only
,,,,,,1995.0,1995-03-19,13.0,3854.0,ROGUE WARRIOR: GREEN TEAM,Richard Marcinko and John Weisman,True,Richard Marcinko and John Weisman,Richard Marcinko,John Weisman,right_only
,,,,,,1995.0,1995-03-26,14.0,3854.0,ROGUE WARRIOR: GREEN TEAM,Richard Marcinko and John Weisman,True,Richard Marcinko and John Weisman,Richard Marcinko,John Weisman,right_only
,,,,,,1995.0,1995-04-09,16.0,3854.0,ROGUE WARRIOR: GREEN TEAM,Richard Marcinko and John Weisman,True,Richard Marcinko and John Weisman,Richard Marcinko,John Weisman,right_only
